Date,Open,High,Low,Close,Adj Close,Volume
1985-01-01,1.187500,1.492188,1.183594,1.421875,0.891557,212694400
1985-02-01,1.421875,1.496094,1.335938,1.421875,0.891557,191907200
1985-03-01,1.429688,1.464844,1.359375,1.394531,0.874412,118300800
1985-04-01,1.398438,1.515625,1.390625,1.464844,0.919920,105974400
1985-05-01,1.468750,1.648438,1.421875,1.636719,1.027856,126944000
1985-06-01,1.671875,1.769531,1.656250,1.707031,1.072013,111020800
1985-07-01,1.742188,1.742188,1.468750,1.546875,0.972708,223401600
1985-08-01,1.562500,1.621094,1.515625,1.617188,1.016922,105872000
1985-09-01,1.613281,1.617188,1.480469,1.492188,0.939616,88809600
1985-10-01,1.492188,1.734375,1.488281,1.656250,1.042924,102467200
1985-11-01,1.648438,1.882813,1.632813,1.851563,1.165911,103427200
1985-12-01,1.843750,2.156250,1.843750,1.992188,1.254461,137267200
1986-01-01,1.992188,2.078125,1.820313,2.007813,1.265764,122196800
1986-02-01,2.007813,2.140625,1.875000,2.125000,1.339642,169907200
1986-03-01,2.140625,2.562500,2.125000,2.460938,1.551424,161064000
1986-04-01,2.445313,2.679688,2.250000,2.531250,1.597432,113136000
1986-05-01,2.507813,3.109375,2.437500,2.992188,1.888322,163592000
1986-06-01,2.976563,3.273438,2.937500,3.242188,2.046093,139720000
1986-07-01,3.296875,3.546875,2.695313,2.906250,1.835662,185680000
1986-08-01,2.890625,2.976563,2.726563,2.937500,1.855400,125603200
1986-09-01,2.937500,2.953125,2.445313,2.625000,1.659566,170075200
1986-10-01,2.671875,2.882813,2.625000,2.804688,1.773168,95889600
1986-11-01,2.804688,2.984375,2.710938,2.976563,1.881831,105420800
1986-12-01,2.976563,3.093750,2.804688,2.906250,1.837377,135828800
1987-01-01,2.929688,3.320313,2.914063,3.031250,1.918052,180057600
1987-02-01,3.031250,3.460938,3.023438,3.421875,2.165224,118136000
1987-03-01,3.468750,3.773438,3.445313,3.593750,2.273979,153848000
1987-04-01,3.531250,3.710938,3.289063,3.539063,2.241750,156960000
1987-05-01,3.515625,3.671875,3.320313,3.656250,2.315981,135486400
1987-06-01,3.671875,4.367188,3.609375,4.226563,2.677236,173796800
1987-07-01,4.203125,4.734375,4.117188,4.656250,2.952185,172352000
1987-08-01,4.625000,5.359375,4.593750,5.062500,3.209757,177576800
1987-09-01,5.078125,5.125000,4.281250,4.734375,3.003916,168880800
1987-10-01,4.765625,4.859375,2.750000,3.453125,2.190974,292547200
1987-11-01,3.421875,3.703125,2.843750,3.000000,1.903471,162136800
1987-12-01,3.000000,3.390625,2.500000,3.250000,2.062094,206486400
1988-01-01,3.265625,3.578125,3.031250,3.421875,2.174163,119509600
1988-02-01,3.468750,3.671875,3.140625,3.671875,2.333008,111688000
1988-03-01,3.687500,3.843750,3.421875,3.515625,2.233730,126233600
1988-04-01,3.484375,3.750000,3.375000,3.468750,2.206890,87368000
1988-05-01,3.468750,3.562500,3.234375,3.531250,2.246653,90969600
1988-06-01,3.546875,3.828125,3.531250,3.828125,2.435530,134989600
1988-07-01,3.828125,4.234375,3.750000,4.109375,2.618048,126448800
1988-08-01,4.078125,4.140625,3.703125,3.750000,2.389094,85442400
1988-09-01,3.781250,4.062500,3.593750,4.031250,2.571662,95676000
1988-10-01,4.031250,4.171875,3.859375,3.921875,2.501888,94461600
1988-11-01,3.921875,3.953125,3.656250,3.781250,2.412179,92636800
1988-12-01,3.781250,3.968750,3.703125,3.921875,2.501888,85762400
1989-01-01,3.859375,4.218750,3.750000,4.218750,2.694882,100060000
1989-02-01,4.203125,4.375000,3.953125,3.984375,2.545167,85315200
1989-03-01,3.984375,4.234375,3.921875,4.062500,2.595071,113840000
1989-04-01,4.062500,4.546875,4.031250,4.500000,2.879215,96506400
1989-05-01,4.437500,4.984375,4.281250,4.734375,3.029174,123687200
1989-06-01,4.765625,5.093750,4.703125,4.765625,3.049169,114704000
1989-07-01,4.781250,5.406250,4.718750,5.406250,3.463820,82736800
1989-08-01,5.390625,5.484375,5.031250,5.281250,3.383733,131009600
1989-09-01,5.281250,5.296875,4.890625,5.125000,3.287891,93068800
1989-10-01,5.125000,5.500000,4.625000,5.187500,3.327985,143046400
1989-11-01,5.156250,5.484375,5.000000,5.453125,3.498394,78205600
1989-12-01,5.468750,5.609375,5.281250,5.609375,3.598634,78972000
1990-01-01,5.593750,5.921875,5.140625,5.328125,3.422419,116814400
1990-02-01,5.296875,5.562500,5.046875,5.500000,3.532821,78285600
1990-03-01,5.500000,5.953125,5.484375,5.906250,3.793768,95044800
1990-04-01,5.875000,6.484375,5.843750,6.203125,3.990372,96115200
1990-05-01,6.250000,7.187500,6.203125,7.046875,4.533144,136082400
1990-06-01,7.093750,7.953125,7.062500,7.796875,5.015604,158752800
1990-07-01,7.828125,9.187500,7.562500,7.843750,5.051702,207493200
1990-08-01,7.718750,7.812500,6.218750,7.125000,4.588796,217812400
1990-09-01,7.000000,7.218750,6.406250,6.812500,4.393256,107956000
1990-10-01,6.937500,7.500000,6.218750,6.687500,4.312647,163780800
1990-11-01,6.718750,7.562500,6.562500,7.531250,4.856764,90453200
1990-12-01,7.687500,8.250000,7.343750,7.562500,4.876916,91630000
1991-01-01,7.500000,8.250000,7.125000,8.250000,5.326311,122999600
1991-02-01,8.312500,9.531250,8.187500,8.843750,5.709641,143195600
1991-03-01,8.812500,9.968750,8.687500,9.687500,6.254381,103148400
1991-04-01,9.718750,11.062500,9.625000,10.125000,6.544265,112803600
1991-05-01,10.187500,10.718750,9.968750,10.718750,6.928032,102512800
1991-06-01,10.687500,10.968750,10.281250,10.687500,6.907836,83916000
1991-07-01,10.750000,11.937500,10.750000,11.906250,7.703253,104608800
1991-08-01,11.843750,12.968750,11.125000,12.656250,8.188491,137896400
1991-09-01,12.656250,12.750000,11.656250,11.937500,7.730062,94159600
1991-10-01,12.000000,12.406250,11.312500,11.562500,7.487232,102027200
1991-11-01,11.562500,12.750000,11.343750,12.218750,7.912178,100899600
1991-12-01,12.062500,14.968750,12.031250,14.718750,9.531043,130064400
1992-01-01,14.625000,14.875000,13.343750,13.468750,8.728891,152891200
1992-02-01,13.468750,14.125000,12.531250,13.500000,8.749146,111859200
1992-03-01,13.500000,13.625000,13.000000,13.312500,8.627631,91186800
1992-04-01,13.218750,13.812500,12.625000,13.062500,8.473900,118958800
1992-05-01,13.062500,13.500000,12.781250,13.250000,8.595536,86198400
