Date,Open,High,Low,Close,Adj Close,Volume
1985-01-01,8.222812,9.354938,8.044055,9.295353,3.618289,22851583
1985-02-01,9.235767,9.474110,8.997425,9.205974,3.583494,15509622
1985-03-01,9.176182,9.623074,8.788875,8.997425,3.542546,18772995
1985-04-01,9.057010,11.082921,8.520740,10.606236,4.175984,45825672
1985-05-01,10.606236,11.142506,9.533695,9.921002,3.906188,43410239
1985-06-01,10.069966,10.189137,9.831623,10.159344,4.039763,26035654
1985-07-01,10.189137,10.874371,10.129551,10.636029,4.229316,28652059
1985-08-01,10.636029,10.755200,9.861416,9.891209,3.933142,24087196
1985-09-01,9.921002,10.576443,9.831623,10.576443,4.205622,30272838
1985-10-01,10.665822,10.725407,10.010380,10.457272,4.158235,33239999
1985-11-01,10.487065,11.470227,10.397686,11.023335,4.383321,72069013
1985-12-01,10.963750,11.380849,10.576443,11.142506,4.476231,41000262
1986-01-01,11.172299,11.440434,10.695614,11.202092,4.500170,45287369
1986-02-01,11.202092,12.423597,11.082921,12.215047,4.907098,45315902
1986-03-01,12.244840,12.989660,11.619191,12.274633,4.976620,45839938
1986-04-01,12.334218,12.751317,11.976705,12.364011,5.012857,50528572
1986-05-01,12.274633,12.572561,10.665822,10.784993,4.372662,50909536
1986-06-01,10.755200,10.904164,10.129551,10.695614,4.375219,54028577
1986-07-01,10.665822,10.665822,8.759083,9.831623,4.021791,61598780
1986-08-01,9.831623,10.099758,9.235767,9.801830,4.009603,35848008
1986-09-01,9.861416,10.159344,8.967632,9.682659,4.005219,40194279
1986-10-01,9.742245,10.010380,9.414524,9.742245,4.029870,28824081
1986-11-01,9.801830,10.069966,9.444317,9.891209,4.091486,27720208
1986-12-01,9.801830,10.367894,9.444317,9.563488,3.999825,42295455
1987-01-01,9.533695,11.529813,9.533695,11.261678,4.710075,47542947
1987-02-01,11.142506,11.351056,10.487065,10.963750,4.585472,34210868
1987-03-01,10.904164,11.738362,10.546650,10.933957,4.618944,38165683
1987-04-01,10.874371,11.589398,10.010380,10.546650,4.455332,37954223
1987-05-01,10.516858,10.695614,9.205974,9.652866,4.077757,37266559
1987-06-01,9.623074,10.636029,9.533695,10.397686,4.439830,44199021
1987-07-01,10.397686,10.874371,9.891209,10.487065,4.477996,57954024
1987-08-01,10.457272,11.619191,10.367894,10.993542,4.694263,53761735
1987-09-01,10.933957,11.082921,10.010380,10.874371,4.687550,43640581
1987-10-01,10.874371,10.963750,6.435244,8.610119,3.711515,89787642
1987-11-01,8.580326,8.699497,6.614001,6.911929,2.979484,56668059
1987-12-01,6.941722,7.001307,5.839388,6.733172,2.942553,38161908
1988-01-01,6.762965,7.775920,6.673587,7.448199,3.255037,24795843
1988-02-01,7.448199,8.193019,7.329028,7.746127,3.385241,44773406
1988-03-01,7.835506,8.044055,7.269443,7.686542,3.405110,23128073
1988-04-01,7.656749,8.073848,7.329028,7.507785,3.325922,19768199
1988-05-01,7.507785,7.895091,7.358821,7.865299,3.484299,20118957
1988-06-01,7.805713,8.431362,7.775920,8.222812,3.694632,29220149
1988-07-01,8.282398,8.788875,8.163227,8.461155,3.801724,25632037
1988-08-01,8.401569,8.520740,7.746127,7.865299,3.533996,53267487
1988-09-01,7.865299,8.490947,7.805713,8.044055,3.694296,19008368
1988-10-01,8.103641,8.341983,7.984470,8.133434,3.735343,23063459
1988-11-01,8.073848,8.252605,7.537578,8.133434,3.735343,19046970
1988-12-01,8.044055,8.163227,7.746127,7.746127,3.606653,17283120
1989-01-01,7.805713,8.282398,7.746127,8.282398,3.856344,28594580
1989-02-01,8.282398,8.461155,7.984470,8.044055,3.745369,64479928
1989-03-01,7.984470,8.222812,7.656749,7.775920,3.668725,15806669
1989-04-01,7.805713,8.103641,7.567371,8.014263,3.781176,20106790
1989-05-01,7.954677,8.341983,7.626956,8.341983,3.935799,23579104
1989-06-01,8.341983,8.461155,7.835506,7.865299,3.761806,19823583
1989-07-01,7.924884,9.146389,7.865299,8.848461,4.232034,26882756
1989-08-01,8.967632,9.593281,8.699497,9.563488,4.574011,35576968
1989-09-01,9.533695,9.623074,8.788875,8.908046,4.312104,27225960
