Date,Open,High,Low,Close,Adj Close,Volume
1985-01-01,1.294271,1.343750,1.244792,1.250000,0.528680,310324800
1985-02-01,1.250000,1.322917,1.239583,1.322917,0.559520,311376000
1985-03-01,1.322917,1.463542,1.322917,1.458333,0.616793,348480000
1985-04-01,1.458333,1.505208,1.408854,1.427083,0.610408,331833600
1985-05-01,1.427083,1.466146,1.375000,1.414063,0.604839,336014400
1985-06-01,1.414063,1.502604,1.385417,1.445313,0.618205,457723200
1985-07-01,1.445313,1.559896,1.401042,1.505208,0.650830,522912000
1985-08-01,1.507813,1.541667,1.473958,1.492188,0.645200,209078400
1985-09-01,1.492188,1.505208,1.403646,1.453125,0.628310,397555200
1985-10-01,1.453125,1.510417,1.440104,1.492188,0.652194,258590400
1985-11-01,1.492188,1.765625,1.489583,1.734375,0.758048,346084800
1985-12-01,1.731771,1.838542,1.708333,1.760417,0.776426,340382400
1986-01-01,1.760417,1.770833,1.598958,1.747396,0.770684,288134400
1986-02-01,1.747396,2.046875,1.713542,2.005208,0.884390,263145600
1986-03-01,2.005208,2.291667,1.945313,2.192708,0.967087,343992000
1986-04-01,2.187500,2.500000,2.052083,2.322917,1.032672,416294400
1986-05-01,2.322917,2.432292,2.179688,2.416667,1.074350,356491200
1986-06-01,2.403646,2.614583,2.307292,2.614583,1.162334,364080000
1986-07-01,2.742188,2.804688,2.359375,2.445313,1.094573,364022400
1986-08-01,2.445313,2.500000,2.312500,2.367188,1.059603,226736000
1986-09-01,2.367188,2.375000,2.054688,2.117188,0.947698,341526400
1986-10-01,2.117188,2.453125,2.109375,2.289063,1.031933,255110400
1986-11-01,2.289063,2.343750,2.164063,2.281250,1.028411,198112000
1986-12-01,2.265625,2.476563,2.210938,2.359375,1.071288,326555200
1987-01-01,2.359375,2.773438,2.359375,2.664063,1.209633,392235200
1987-02-01,2.664063,2.867188,2.562500,2.804688,1.273485,238840000
1987-03-01,2.804688,3.062500,2.648438,2.859375,1.298316,394820800
1987-04-01,2.859375,2.937500,2.546875,2.664063,1.217186,319137600
1987-05-01,2.656250,2.718750,2.382813,2.679688,1.224324,313339200
1987-06-01,2.679688,2.914063,2.656250,2.781250,1.270728,242238400
1987-07-01,2.765625,2.992188,2.679688,2.976563,1.368775,321331200
1987-08-01,2.968750,3.320313,2.929688,3.164063,1.454997,334488000
1987-09-01,3.164063,3.289063,2.921875,3.023438,1.390331,291393600
1987-10-01,3.039063,3.109375,1.812500,2.578125,1.192331,475420800
1987-11-01,2.578125,2.648438,2.250000,2.312500,1.069485,222283200
1987-12-01,2.312500,2.539063,2.226563,2.382813,1.109973,212380800
1988-01-01,2.398438,2.531250,2.234375,2.351563,1.095415,185777600
1988-02-01,2.351563,2.429688,2.187500,2.335938,1.088137,217772800
1988-03-01,2.351563,2.515625,2.335938,2.390625,1.113612,263609600
1988-04-01,2.382813,2.507813,2.273438,2.390625,1.122358,219806400
1988-05-01,2.390625,2.429688,2.187500,2.375000,1.115022,184510400
1988-06-01,2.375000,2.460938,2.320313,2.437500,1.144364,238444800
1988-07-01,2.429688,2.429688,2.265625,2.398438,1.134699,193771200
1988-08-01,2.398438,2.539063,2.312500,2.500000,1.182747,265227200
1988-09-01,2.492188,2.773438,2.460938,2.734375,1.293630,262448000
1988-10-01,2.718750,2.781250,2.609375,2.695313,1.284323,215040000
1988-11-01,2.695313,2.742188,2.554688,2.710938,1.291769,171107200
1988-12-01,2.710938,2.828125,2.648438,2.789063,1.338333,177310400
1989-01-01,2.773438,2.929688,2.710938,2.921875,1.402062,205476800
1989-02-01,2.921875,3.070313,2.898438,2.984375,1.432053,214691200
1989-03-01,2.984375,3.242188,2.984375,3.203125,1.537020,245857600
1989-04-01,3.203125,3.398438,3.156250,3.390625,1.638188,171371200
1989-05-01,3.390625,3.757813,3.351563,3.609375,1.743877,229936000
1989-06-01,3.609375,3.742188,3.429688,3.523438,1.702357,209104000
